tweet,label1,label2,label3,finalLabel,sector
@DrSafug كل عام وانتم بخير بخير دكتور ألف تحية الك ولكل كادر مستشفى الحمادي المحترمين  اشتقنالك صح كنا مشكلجية شوي معكم بس والله ما شفنا منكم إلا كل خير,1,1,1,1,private
@DH7HD @mutt3botb @dr_A_Alomar  الافضل في الرياض مستشفى الحمادي,1,1,1,1,private
"@DalelkoinRiyadh مستشفى الحمادي "" العليّا "" ، عندك الدكتور خالد عابدين ، والاستشاري : وليد الديب ..  مرة مرة مرة كويسين بفضل الله ثم فضلهـم تعدّيت اللي كان فيني بالاعصاب ..   (هالكلام قبل كم سنه مااعرف اذا الى الان موجودين او لا )",1,1,1,1,private
@SASALTIB الله يشفيها ويعافيها مستشفى الحمادي ممتاز الله يكتب لكم مافيه خير ويجعله سبب شفاء وعافية لها يارب 🙏🏼,1,1,1,1,private
@g_i_r_l_s_s اميره المعارك في مستشفى الحمادي حي النزهه.. انصحك فيها وبقوه.,1,1,1,1,private
اتوجه بكل الشكر والتقدير ل استشاري جراحةالعظام والمناظير والاصابات الرياضيةوالطب الرياضي  د.عبدالعزيز زامل العمر @dr_A_Alomar على اجراءة لي عملية الرباط الصليبي والذي تكلكلت بالنجاح فله كامل شكري وتقديري  ماشاء الله قمة في الاخلاق والتواضع فحقاً نفتخر بك💕. #مستشفى_الحمادي,1,1,1,1,private
@maioth @snad286 @SaudiMOH مستشفى الحمادي ممتاز يفحصون السكر ويأخذون المسحة ثم أشعة للصدر بس لازم تتدبلين الكمامه ويفضل معقم صغير معك,1,1,1,1,private
@HMG_Care @HMG اتمنى يكون لكم زيارات مفاجأة لمراكزكم وسترون العجب وللتذكير إن استمر هذا التعامل ستخسرون عملائكم. اشكر من كل قلبي مستشفى الحمادي طريق الملك فهد على تعاملهم وإحترافيتهم في تدارك حياة المريض,1,1,1,1,private
@ask_riyadh1 فيه دكتور عظام ممتاز في مستشفي الحمادي فرع السويدي اسمه دكتور صبري انا كان عندي نفس مشكللتك وتعالجت عندي,1,1,1,1,private
@Ali_mahmod7 الله يرفع عنها يارب بالرياض فيه دكتور مخ واعصاب في مستشفى الحمادي العليا خالد عابدين ممتاز,1,1,1,1,private
@ask_riyadh1 اختي راحت لدكتورة سودانيه استشارية في مستشفى الحمادي يمكن اسمها رويدا هالكلام من سنة ونص  وتعدلت من بعدها الحمدلله بس اهم شي تحافظي على وزنك مناسب عشان مايرجع لك,1,1,1,1,private
@Ask_Alriyadh1 سيئة جدا انا انصح في مستشفى الحمادي من تجربة ٣اطفال,1,1,1,1,private
@hakem_m2014 مستشفى الحمادي بالرياض بطلللل 👌🏻👏🏻👍🏻   و مركز الدكتور مساعد الزلال الطبي   و عيادات ذا كلنكس   هاذي اللي جربتهم,1,1,1,1,private
@FTurki2222 @ibrg_ انصحكم بدكتور عبد الرحمن العرجاني مستشفى الحمادي  العليا  عن تجربه,1,1,1,1,private
@FS2987 @abonooom عبدالرحمن العرجاني مستشفى الحمادي ممتاز جداً جداً بعد الله سبحانه وتعالى,1,1,1,1,private
الحمدلله على السلامه اباطلال        اجرى الاخ العزيزاللواءدكتورحسين غرم زهراني عمليه جراحيه في مستشفى الحمادي بالرياض تكللت بالنجاح لله الحمد والمنه ونسأل الله له الشفاء ودوام الصحه والسعاده وطول العمر دعواتكم له  بالشفاءوالعافيه,1,1,1,1,private
@Ask_Alriyadh1 بدون تردد الدكتور سعد العليان ممتاز وراقي بتعامل وانا سويت عنده عملية الركبه الحمدالله ممتاز في مستشفي الحمادي النزهه,1,1,1,1,private
"@ALHAMMADI_HOSP  الشكر لإدارة المستشفى والطاقم الطبي وكوادره على خدمة الزائرين والإهتمام بهم ، لم أجد إلا كل الخير والحب والإهتمام منهم ، يفخر الوطن بوجود مستشفى مثل الحمادي 🍃🇸🇦🌷",1,1,1,1,private
@Ask_Alriyadh1 الدكتور احمد قعقع في مستشفى الحمادي النزهه عن تجربه جدا ممتازه,1,1,1,1,private
@Mzmz_live مرحبا                                                         للاطفال مستشفى الحمادي ممتاز 👍🏻,1,1,1,1,private
"من افضل دكاترة الأطفال د.يعقوب حداد في مستشفى الحمادي طريق الأمير مقرن #حي_النزهة Al Hammadi Hospital - Al Nuzhat شارع الأمير مقرن بن عبدالعزيز, النزهة، Riyadh 12474 011 483 7777  https://t.co/dHXMj2BWwA",1,1,1,1,private
@mishal199 @9Khaled5 @kmarfaj1 فيه الدكتور متعب الشعيبي  في مستشفى الحمادي بالعليا دكتور ممتاز جداً انا سويت عملية الليزك عنده,1,1,1,1,private
@Ask_Alriyadh1 دكتورات مستشفى الحمادي بصفه عامة ممتازات خاصة من الجنسيه السودانيه,1,1,1,1,private
@Itzg5 دكتور سعيد الشلوي في مستشفى الحمادي. و١٥. الف. ود ممتاز جدا.,1,1,1,1,private
بعد فضل الله اولا واخيرا تحية شكر وعرفان  الى الحكومه السعودية والى مستشفى الحمادي  بعد علاجي من فيرس كرونا 💚💚💚💚💚  https://t.co/7XNacfVDrE,1,1,1,1,private
@Ask_Alriyadh1 الدكتور سعد العليان في مستشفي الحمادي النزهه عن تجربه وماراح تحس باالالم حيل مع ممتاز وخلوق,1,1,1,1,private
@DalelkoinRiyadh د اشرف حسين في مستشفى الحمادي - السويدي استشاري مسالك .. من افضل الاطباء المتخصصين,1,1,1,1,private
@Ask_Alriyadh1 مستشفى الحمادي العليا .. دكتوره ولاء .. انصحك بقوه بقوه بقوه بقوه .. تهدئه واسلوب ومرونه .. عجيبه جدا,1,1,1,1,private
@rI7RS5jUVE8hnBr @xa_tot @tkmem انا بعد سويت تكميم عند دكتور علاء الحازمي قبل شهرين ونص في مستشفى الحمادي انسان جداً راقي بالتعامل شاطر وفاهم ما شاء الله .ويتابع ويرد على الاستفسارات بعد العمليه.,1,1,1,1,private
@Ask_Alriyadh1 مستشفى الحمادي برياض شاطرين وقبل تروح اتصل,1,1,1,1,private
@ALHAMMADI_HOSP السلام عليكم  من لا يشكر الناس لا يشكر الله   ظهر اليوم السبت حضرت للمختبر لسحب عينة دم وتاخرت الموافقه على التأمين وطلبت من موظفة الاستقبال (لا اعرف اسمها) مساعدتي لانهاء اجراءاتي لاني احتاج اشرب شاهي  فما كان منها الا ان احضرت لي شاهي من ستار بكس دون علمي  فلها مني جزيل الشكر,1,1,1,1,private
@DalelkoinRiyadh الدكتور محمد حسن قعقع مستشفى الحمادي ممتاز جدا,1,1,1,1,private
@ALHAMMADI_HOSP شكراً لكم وجزاكم الله خير وبارك الله فيكم وأسعدكم..,1,1,1,1,private
اللهم لك الحمد دائماً وابداً ♥️ أجريت صبح الخميس عملية في غضروف الركبة في مستشفى الحمادي على يد الدكتور الجميل @dr_A_Alomar وتككلت بالنجاح ولله الحمد  باقي لي العلاج الطبيعي وارتاح من الألم اللي تعبني لأكثر من اربع سنوات  الحمدلله انا الحين بخير وبصحة أفضل 💙  https://t.co/pTlw3qxPrf,1,1,1,1,private
@aaqahtani @KsaBanker @mhs1212 عن تجربة شخصية:  مستشفى الحمادي أفضل بكل شيء,1,1,1,1,private
@sosn1244 يا أختنا العزيزة حاولي مراجعة الدكتور عبدالرحمن السنوسي في مستشفى الحبيب (خريص) أو الدكتور أحمد قعقع في مستشفى الحمادي ( العليا) .. كلامي من واقع تجربه مع أحد أبنائي والحمد لله كل الأمور زينة  وربي يعافيك .. 🌹,1,1,1,1,private
@Ask_Alriyadh1 د. سعد العليان مستشفى الحمادي النزهة استشاري سعودي ممتاز,1,1,1,1,private
#نجران_الان عن تجربة شخصية لمن يعاني من مشاكل في الانف والاذن والحنجره انصحه بزيارة مستشفى الحمادي في الرياض فرع العليا تلفون رقم 0114622000  https://t.co/FdoJKT4T0I,1,1,1,1,private
@AlmanaHospitals   خدمات مميزه... وموظفات متعاونات,1,1,1,1,private
@AlmanaHospitals  #مستشفيات_المانع  اشكر إدارة مستشفيات  المانع في الخبر لاستقطاب مثل هذه الكوادر الطبية (الدكتورة مريم خالد واممرضتها فاطمة والدكتور هشام أخصائي اخذ العينة من الكبد),1,1,1,1,private
@AlmanaHospitals  ابداع وتميز ..مجهودات رائعه ..دائما الى الأرقى,1,1,1,1,private
@AlmanaHospitals  أشكر الدكتور عمار من صيدلية المانع الخبر على خدمته ومساعدته وتفاعلة السريع . شكر المانع على الخدمات الجديدة وبذات برنامجكم سهل كل شئ,1,1,1,1,private
@AlmanaHospitals  الشكر والتقدير والاحترام لمستشفيات المانع بالدمام لما نلمسه من تعاون وتلبية احتياجات المواطنين في كل الخدمات ومنها خدمات صرف وتوصيل الأدوية فلقد لفت نظري الدكتور الصيدلاني حمدي خلق عالي وتفاني في مهمته وجودة نتاجه لا غرابه في منشأة تتفانى في هذه الجائحة شكراً,1,1,1,1,private
@AlmanaHospitals  شكراً جزيلاً لكل العاملين بالصيدلية بمانع الخبر و جزاهم الله كل الخير علي سرعة التنفيذ و الانجاز,1,1,1,1,private
@AlmanaHospitals  شكرا صيدلية المانع على حسن الخدمة و الدعم,1,1,1,1,private
@AlmanaHospitals  مستشفى المانع في الجبيل  ذو عنايه جميله جدا من اطباء واجنحه ربي يوفقكم ..👍👍💜..,1,1,1,1,private
@AlmanaHospitals  مستشفى رائع وفريق طبي رائع الف شكر لهم ولرعايتهم با المريض,1,1,1,1,private
@AlmanaHospitals  مستشفى ف غايه تقدم و تطور و رقي و هذا غير عن كيفيه تعامل مع المريض من جد من افضل المستشفيات لو اتكلم من الحين الين اخر يوم م اكفيكم حقكم .. لولا الله ثم مستشفاكم مكان رجعت أمشي ع رجيلي  ❤❤❤,1,1,1,1,private
@AlmanaHospitals  نتوجه بالشكر الخاص لكل منسوبي مستشفى المانع بالخبر وعلى رأسهم الأستاذ مانع المانع والأستاذ سامر عبد الحليم,1,1,1,1,private
@AlmanaHospitals  و النعم في العاملين في صيدلية مستشفى المانع بالخبر و بذات الصيدلي باقر العبود الله يكثر من أمثالهم ❤️,1,1,1,1,private
@AlmanaHospitals  وجدنا لديكم التميز في الخدمه.. والإرتقاء دائما الى الأسمى في التعامل ...شكرا لأهتمامكم المستمر,1,1,1,1,private
"@AlmanaHospitals @_lativah @rose_fahad22 شكراً لتفاعلكم، اللي ماسكين حساب مستشفيات المانع اشكركم جداً وانتم كفو لإدارة الحساب دائماً متفاعلين وقبل اكثر من سنه ارسلت ملاحظه وتفاعلتم معي واخذتم بالملاحظه وتم التغيير بالواقع، فعلاً شكراً ناس راقين تعملون لراحة عملائكم وتحسين خدمة العملاء.",1,1,1,1,private
"@AlmanaHospitals @abdullah_aoun الدكتور عبدالله من خيرة الأطباء، موفق ابو مازن",1,1,1,1,private
@AlmanaHospitals @AbdulmajjedA اشكر د.بانافع ود.مرتضا للاطفال من تزوجة الي ماكبرت اولادي كانو افضل الدكاتره ومازالو تحيه لهم,1,1,1,1,private
@AlmanaHospitals @AbdulmajjedA كل دكاتره في المانع الخبر روعه,1,1,1,1,private
@AlmanaHospitals @albluwi @Abalnssaar @AlNassrFC الدكتور محمد من الكوادر الوطنية التي نفخر بها جميعا لما عرف عنه من سمو في الأخلاق ومقدره عمليه يشهد بها الجميع . نسأل الله لكم دوام التوفيق.,1,1,1,1,private
@AlmanaHospitals @albluwi الدكتور محمد البلوي كفاءه وطنيه متميزه تمتلك خبرات متميزه في مجال علاج الإصابات الرياضيه .  نسأل الله له التوفيق الدائم ونفع الله به وبعمله .,1,1,1,1,private
@AlmanaHospitals @albluwi الله يسلمكم 🌹 أشكركم على اهتمامكم بالمرضى والحرص على راحة المريض وجعل راحته من ضمن اولاوياتكم 🌹,1,1,1,1,private
@AlmanaHospitals @alhasamunicipal شكراً مستشفيات المانع على هذه الرعاية الكريمه.. تستاهل الأحساء,1,1,1,1,private
@AlmanaHospitals @ALKHOBAR_CITY @JABRSAED مشاء الله تبارك … من افضل الاطباء في هذا المجال  ومن افضل الاطباء الذين يعاملون المريض إنسانيًا ليس ربحياً ماديًا…. مكسب لكم  وبارك الله بعلمه وعمله,1,1,1,1,private
@AlmanaHospitals @ALKHOBAR_CITY هذا الدكتور كان من افضل الدكاتره في مستشفى سعد التخصصي وشيئ جميل انه يكون من ضمن طاقم مستشفى المانع,1,1,1,1,private
@AlmanaHospitals @ALKHOBAR_CITY والله انه كفو دكتور احمد مشاء الله عليه نفسه حلوه انا لي سنين وانا اعالج من التهاب العين وزيارة وحده عنده مشاء الله تبارك الله حسيت بتحسن كثير شكرا لك دكتور احمد❤💐,1,1,1,1,private
"@AlmanaHospitals @alkhobarcafe @DrBisherhassan ونعم الطبيب ، اخلاق عالية ومهارة في تخصصه الله يبارك له في أهله وماله",1,1,1,1,private
@AlmanaHospitals @alkhobarcafe أنجح مستشفى بالشرقيه لاكن لو تهتمون في التجديد 👍,1,1,1,1,private
@AlmanaHospitals @AlmanaHospitals الصيدليه صراحة من افضل الصيدليات و اكثرها تنظيما و نظافة و سرعه  و راحه في التعامل و دايما كل اللي تحتاجه بتلاقيه,1,1,1,1,private
@AlmanaHospitals @AlMuaibidA بصرحة انا عن نفسي اهو الافضل انا ارجع حق زوجتي عند النساء في الاحساء شغل متعوب عليه اشكركم على الاهتمم,1,1,1,1,private
@AlmanaHospitals @AlsharqiyaCafe اهنيكم بالدكتور هذا يامستشفيات المانع من الكوادر الطبية الكغو روحيا وطبيا,1,1,1,1,private
@AlmanaHospitals @AlsharqiyaCafe دكتور ممتاز ويهتم بمرضاه كان في جاما اول,1,1,1,1,private
"@AlmanaHospitals @AlsharqiyaCafe من خـيرة الأطباء ، جزاه الله خيرا و سلّم يُـمناه .",1,1,1,1,private
@AlmanaHospitals @BMA_6 عن تجربه اغلب الممرضات في الطوارئ ممتازات,1,1,1,1,private
@AlmanaHospitals @BupaArabia من لا يشكر الناس لا يشكر الله  فشكراً لكم ولرقي التعامل .. تمتلكون طاقم طبي محترف وذو كفاءة عالية ما شاء الله.. شهادتي بمجموعة مستشفيات المانع مجروحة❤🤍❤,1,1,1,1,private
@AlmanaHospitals @DrBisherhassan من افضل الدكاتره اللي تعاملت معه عملياً ...,1,1,1,1,private
@AlmanaHospitals @DrZahrani2002 الدكتور عبد الله مكسب للمكان الذي يعمل به .. خبرة وأخلاق وأنسان .,1,1,1,1,private
@AlmanaHospitals @Eastern_RT @DrBisherhassan جدا ممتاز هذا الدكتور. الله يوفقه,1,1,1,1,private
@AlmanaHospitals @hananmalghamdi الله عليكم دوووم في القمه💛💛💛💛💛💯💯🇸🇦🇯🇴🇸🇦🇯🇴🇸🇦🇯🇴🇸🇦🇯🇴🇸🇦🇯🇴,1,1,1,1,private
@AlmanaHospitals @hananmalghamdi الله يجزاها عنا خير الجزاء متواضعه خلوقه جدا قمنا بزيارتها بالمانع للاستشارة والحمدلله لها منا خالص الدعاء.,1,1,1,1,private
@AlmanaHospitals @jubail_News @hananmalghamdi دكتوره ناجحه اعرف شخصين سووها عندها ماشاءالله أمورهم تمام نوجه لها تحيه وبمثلها نفتخر 🌹.,1,1,1,1,private
@AlmanaHospitals @jubail_News اتمنى والله نشوف بمنطقة جيزان مستشفى لكم والله انكم راح تنقذون اسر كثيره هناك بحاجة لمثل ادارتكم الطبيه وكادر طبي متميز .. من سكان الجبيل وبالحد الجنوبي الان ومانسيناكم 🌹,1,1,1,1,private
@AlmanaHospitals @jubail_News الدكتور ابراهيم مشهود له بالعلم والمعرفة الطبية كذلك يتحلى باخلاق عالية وبحكم تخصصة هو متمكن ويمتلك قلب كبير احتوى به الأطفال وساهم معنا في العناية بهم وبمهنية عالية اكتسبنا نحن الآباء خبرة كبيرة بالتعامل مع الحالات التي تواجهنا ... شكرا له ول @AlmanaHospitals,1,1,1,1,private
@AlmanaHospitals @jubail_News الله يجزاه خير,1,1,1,1,private
"@AlmanaHospitals @jubail_News بالنسبة لي ، ابنائي جميعهم اراجع بهم عند الدكتور ابراهيم حسن الاخلاق وسعت الصدر والاستماع الجيد للمشاكل والعلم الوفير والارشادات ماشاءالله والعناية الفائقه بابنائي ومعاملتهم كأبناءه بارك الله فيك يا دكتور ونفع الله بك البلاد والعباد ونعم الرجل رحم الله والديك و وفقك",1,1,1,1,private
@AlmanaHospitals @jubail_News د/ ابراهيم من افضل اطباء الاطفال بالجبيل الصناعيه ماشاء الله عليه ذو اخلاق عاليه واسلوب راقي ومحبب لدى الاطفال.,1,1,1,1,private
@AlmanaHospitals @jubail_News كادر مستشفئ المانع العام بالجبيل كان له الفضل بعد الله في إنقاذ والدتي من نزيف داخلي كاد أن يودي بحياتها.,1,1,1,1,private
"@AlmanaHospitals @jubail_News من الأطباء المميزين خلقا، وأدبا...",1,1,1,1,private
@AlmanaHospitals @Man3Alman3 ماشاء لله... تبارك الله  صرح شامخ وتصميم هندسي رائع  وإدارة ذكيه . وهذا أسميه من وجهة نظري الشخصية  مثلث النجاح. أسأل الله لكم التوفيق والنجاح.,1,1,1,1,private
@AlmanaHospitals @mansour20_17 دكتور منصور من خيرة الأطباء المتخصصين في جراحة العظام وهو بلا شك اضافه رائعه ومكسب لمجموعة المانع الطبيه   نسأل الله له التوفيق.,1,1,1,1,private
@AlmanaHospitals @MrSamiMansour الدكتور سامي جراح ذو خبرة عالية  وذو اخلاق كريمة … بارك الله فيه ووفقه الله …بالتوفيق دكتور سامي 🤍,1,1,1,1,private
@AlmanaHospitals @SaudiCDC مجموعه مستشفيات المانع لديهم إمكانيات عاليه جداَ في جميع المجالات المختصه في الطب,1,1,1,1,private
@AlmanaHospitals @ShadowMahmed @ALKHOBAR_CITY شكرا لمستشفيات المانع لخدماتهم الصحية المتنوعة ولعنايتهم المتميزة بمرضاهم والشكر موصول للدكتورة حنان,1,1,1,1,private
@AlmanaHospitals @TasheelFinance شكرا المانع انا كنت بالخبر واراجع عندكم حاليا نقلت لي حفرالباطن فعلا انتم مستشفى ممتاز واستشاريين ممتازين الحفر مافيها اي مستشفى جيد اتمنى يكون لكم فرع بالحفر 👍🔥,1,1,1,1,private
@AlmanaHospitals @vip0ksa ونعم الرجل دكتور ممتاز قد اجرى لي عمليه كتف كنت اعاني منها خلع باستمرار والحمدلله الشكر الجزيل لسعادة دكتور عبدالله قام تثبيت كتف واتمتع بالفضل لله سبحانه وتعالى,1,1,1,1,private
@AlmanaHospitals Dr.Abdul Rahman Syed اهنيكم فيه بصراحة بالرغم انه مايتكلم عربي وهذا نقطة ضعفه بس بنظري افضل من في القسم الباطني 👌🏻🌸,1,1,1,1,private
@AlmanaHospitals اتقدم بالشكر الجزيل  لاستشاري الكلى الدكتور عبدالله عبدالعزيز الحافط   على اهتمامه بمرضاه   وفقه الله وسدد خطاه #مستشفى_المانع #وزارة_الصحة #الكلى #الصحة_العالمية #طبيب_الكلى #الطب,1,1,1,1,private
"@AlmanaHospitals اتوجه بشكر خاص لمستشفي المانع فرع الخبر ، و أختص بالشكر للصيد ليه الخاصه بالمستشفي و التي تحرص دائما علي تقديم الخدامه بشكل لائق و الحرص علي راحة المريض ، و وجود صيادله أكفاء بها حريصين علي راحة المريض",1,1,1,1,private
@AlmanaHospitals احب اشكر صيدلية مانع الخبر علي اهتمامهم برعاية وصفات المرضي وخصوصا الصيدلي عمرو نور ساعدني جدا في الاهتمام بوصفه ابنتي الطبية وتقديم كامل الدعم مع التأمين وخلافه لتوفير الدواء وكل طاقم الصيدلية كانوا شديدي التعاون نرجوا الاستمرار علي هذا المستوي الطيب,1,1,1,1,private
@AlmanaHospitals احب هذا المستشفى ولي معه ذكريات عندما اصبت بسكتة قلبية وبفضل الله ثم بفضل مستشفى المانع نجوت منها بصعوبة ولله الحمد والمنة,1,1,1,1,private
@AlmanaHospitals احسن دكتور ف العالم يقدر ويهتم بالمريض وجداً متفهم لحالة المريض بالاخص في التنويم #الانيميا_النجلية يقدر الحالة بشكل ممتاز الله يعطيه العافية,1,1,1,1,private
@AlmanaHospitals احسن مستشفى في العالم,1,1,1,1,private
@AlmanaHospitals احسن و اكتر خدمه منظمه في صيدليه مانع الخبر و كل الحرص على سلامه العميل و تطبيق الإجراءات الاحترازيه خدمه فوق الممتازه,1,1,1,1,private
@AlmanaHospitals احلى مستشفى في العالم,1,1,1,1,private
@AlmanaHospitals اشكر مستشفى المانع العام بالدمام لحسن تعاملهم خلال فترة  تنويمي ممثلة بقسم العيون د .عبدالغفور النحاس وقسم القلب د . عبدالله الطيب وفريق العمل . عبدالكريم محمد النافع,1,1,1,1,private
@AlmanaHospitals اشكر مستشفى المانع العام بالدمام ولدت مع د صبيحه رائعه جدا بمعنى الكلمه ستاف الولاده مع طبيب التخدير فوق التصور صراحة وكنت في اجنحة كبار الشخصيات رائعه جدا والخدمة الى اخر الليل أي شي اطلبه يأتي لي بالحال من الممرضات ومسؤلة القسم الاخت ايمان الف شكر المانع,1,1,1,1,private
@AlmanaHospitals اشكركم علي اهتمامكم وجهدكم المبذول اليوم بفرع الدمام وبخاصة الدكتور محمد الغراب وجميع مساعدينه للشفاء وانهاء عملية زوجتي,1,1,1,1,private
@AlmanaHospitals اشكركم واشكر جميع العاملين في هذا الصرح الطبي المميز 👍 كما ارجو منكم ايصال شكري لكل من  1- د.هاني جمعه  2- د.مجدي عيسى,1,1,1,1,private
@AlmanaHospitals افضل دكتور في المنطقة الشرقيه لعلاج العظام بجهاز اللايزروف .. قريبا باذن الله اعمل اللايزروف عنده .. تحياتي للدكتور مهند 🙏,1,1,1,1,private
@AlmanaHospitals أفضل مستشفى بما فيه الأخلاق العاليه في الأطباء اشكركم,1,1,1,1,private
@AlmanaHospitals افضل مستشفى في الاحساء شكرا لكم,1,1,1,1,private
@AlmanaHospitals أقسم بالله هذا الدكتور يعتبر من العلماء الأجلاء #ودائما أدعو له في ظهر الغيب   #  ولا أنكر  جميله عليا مهما طال الزمن   ربنا يعطية الصحة و العافية,1,1,1,1,private
"@AlmanaHospitals الحمد لله بالامس خرجت من عملية ازالة اللحمية المتضخمه وتعديل الغضروف والجيوب الانفيه ، شكرا لكم اهتمام متواصل ودائم.",1,1,1,1,private
"@AlmanaHospitals الخدمه في الطوارئ بناءً على موقف حصل لي جداً رائعه ،، شكراً 💚",1,1,1,1,private
@AlmanaHospitals الدكتور المحترم / صلاح السيسي هو من عمل لي عملية الانزلاق الغضروفي في الظهر في عام ٢٠١٦ ماشاء الله ممتاز جداً,1,1,1,1,private
@AlmanaHospitals الدكتور محمد العثمان يستحق كل تقدير لعلمه واخلاقه,1,1,1,1,private
@AlmanaHospitals الدكتور محمد ما شاء الله عليه من الثقات الذي ترتاح لتشخيصه وعلاجه..انا اعتبره دكتور العائلة بدون منازع..ربي يبارك فيه ويسدد خطاه ويحفظه,1,1,1,1,private
@AlmanaHospitals الدكتور هشام اتمنى انكم ماتفرطون فيه تكفي اخلاقه وروحه الحلوه وخبرته,1,1,1,1,private
@AlmanaHospitals الدكتورة أمل رائعة وقمة بالأخلاق والتعامل,1,1,1,1,private
@AlmanaHospitals الدكتوره عبير بالراكه ممتازه جدا انصح فيها وبقوه,1,1,1,1,private
@AlmanaHospitals السلام عليكم .. انا ماجد قدوره والمنوم بغرفة رقم ٤٤٥٧ قسم الرجال الخاص اود ان أتقدم بخالص الشكر والتقدير والامتنان الى الأستاذة الدكتورة زهرة استشارية جراحة المخ والأعصاب وجميع طاقم قسم جراحة المخ والأعصاب على اهتمامهم ورعايتهم بالجميع واسأل الله لهم كل التوفيق,1,1,1,1,private
@AlmanaHospitals الله الله.  علم.  اخلاق و مهارة عن تجربة وتعامل شخصي وياه  الله يكتبله الخير,1,1,1,1,private
@AlmanaHospitals الله يتم شفاه على خير دكتور عماد البابا  ودكتورة رؤى ممتازين ومحترمين جدااا انا بتعالج معاهم من ٦ سنوات الله يشفي كل مريض و المانع الخبر من أحسن المستشفيات اللي اتنومت فيها ❤️❤️,1,1,1,1,private
@AlmanaHospitals الله يجزاك خير دكتور حمدان,1,1,1,1,private
@AlmanaHospitals الله يجزاكم خير انا ولدت اول طفل عندكم قبل الكورونا وكانت تجربة اكثر من رائعه .. شاكرة لكم جهودكم الجبارة,1,1,1,1,private
@AlmanaHospitals الله يوفقكم من احسن المستشفيات,1,1,1,1,private
@AlmanaHospitals الله يوفقكم والى الامااااام,1,1,1,1,private
"@AlmanaHospitals الله يوفقه ويسعده الدكتور محمد صلاح ، ممتاز و صريح أجرى لي عميلة زراعة عصب قبل ٨ سنوات تقريباً كنت أعاني منها و الآن الحمدلله أفضل ما يكون",1,1,1,1,private
@AlmanaHospitals الله يوفقه ويفتح عليه ابواب كل خير وسعاده ماشاء الله تبارك الله د. عصام ساتي المحترم من العلماء اللي نفتخر بوجودهم في بلدنا والله يكثر من امثاله قمة في الادب والاخلاق ومانسى جمايله علي الله يحفظه من كل شر ومكروه 🤍..,1,1,1,1,private
@AlmanaHospitals المانع دايم مميز بكل شي شهادة حق تقال فيهم باالتوفيق ان شاءالله,1,1,1,1,private
@AlmanaHospitals المجد  لمستشفيات المانع 💐,1,1,1,1,private
"@AlmanaHospitals انا اتعالج عند هذا الطبيب اسامه الخطيب، ماشاء الله عليه، تحس بالراحه النفسيه وانت تقابله في موعد ويشرح العلاج ومايصف للمريض الا العلاجات التي يحتاجها بدون زياده او نقصان ويتقبل النقاش عن المرض بصدر رحب ودائما ينصح المريض.",1,1,1,1,private
@AlmanaHospitals انا حابه أشكرك عندكم بعيادات الراكة دكتور الجراحه سامح البوراردي جدا جدا ممتاز اتعب وأنا أشكر فيه بااسلوب ومجهود واخلاق عاليه يتعامل مع المريض فرد من أسرته,1,1,1,1,private
@AlmanaHospitals انا مادري ليش الناس تكتب تعليقات سيئة انا مستغربة ! انا سويت فيه عملية وكانت الخدمة ممتازة واسعارهم معقولة ومهتمين بالنظافة وأكثر من ممرضة تشرف على حالتي مو بس ممرضة وحدة و اهم سبب انه الأطباء سمعتهم ممتازة.,1,1,1,1,private
@AlmanaHospitals أنصحكم بالأستشاري عادل محمود في مانع الخبر خبرة في عملية تصحيح النظر,1,1,1,1,private
"@AlmanaHospitals اهنئكم على مجمع الراكه الرقمي الطبي، اتمنى لو فيه قسم طوارئ لمن لديهم ملفات طبيه وساكنين قريبا منه في مدينة الظهران والراكه بدل العناء والسياقه لطوارئ الخبر البعيده.",1,1,1,1,private
@AlmanaHospitals بارك الله فيكم  كُنتُ اجري عمليات في المستشفي في نفس الوقت والحمدالله كانت الأمور تحت السيطره,1,1,1,1,private
"@AlmanaHospitals بالتوفيق دكتور مهند ، من افضل اطباء اصلاح تشوهات العظام و الاليزاروف",1,1,1,1,private
"@AlmanaHospitals بداية اشكر مستشفيات المانع الدمام على الخدمة المتطورة ،  اتمنى بشدة تحسين وقت انتظار صرف الدواء في الصيدلية",1,1,1,1,private
@AlmanaHospitals بصراحه الدكتور شريف في امراض القلب ممتاز تمنياتي السلامه للجميع,1,1,1,1,private
@AlmanaHospitals بعكس موظفات المواعيد شغلهم جميل وراقي,1,1,1,1,private
@AlmanaHospitals تحية طيبه مستشفى المانع من افضل المستشفيات في المنطقة الشرقية ناهيك عن التقدم التكنولوجي  أرجوا النظر في موضوع نظلن موحد لفتح الملف للمرضي ليسهول التعامل السريع وتطوير الكادر النسائي في الاستقبال في فن التعامل مع المراجعين وشكرا جزيلا,1,-1,1,1,private
@AlmanaHospitals تطبيق ممتاز تطور ممتاز عن النسخة السابقة,1,1,1,1,private
@AlmanaHospitals تم التواصل معي من قبل الاداره واشكر ا هثيم على حسن لاسلوب وتوضيح الاسعار,1,1,1,1,private
@AlmanaHospitals تم بحمد الله وتوفيقه اجراء العملية باشراف الاستاذ الدكتور محمد البلوي@albluwi رئيس وحدة الطب الرياضي والمناظير بمستشفى المانع العام بالخبر,1,1,1,1,private
@AlmanaHospitals جبت في هذا المستشفى مل عيالي خدمه ورعايه متميزه,1,1,1,1,private
